,Gender,Birthplace,Occupation,continent,industry,count,educationLevel
693842,Female,West Indies,Porter,SouthAmerica,servant,1,read & write
693863,Male,West Indies,Cigar Maker,SouthAmerica,Proprietor,1,read & write
693909,Female,Canada,Packer,NorthAmerica,workers,1,read & write
693924,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
693925,Female,Canada,Packer,NorthAmerica,workers,1,read & write
694071,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
694223,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
694236,Male,Australia,Machinist,Oceania,engineer,1,read & write
694535,Male,South America,Porter,South America,servant,1,read & write
694900,Female,Canada,Cook,NorthAmerica,workers,1,read & write
695138,Male,Canada,Proprietor,NorthAmerica,Proprietor,1,read & write
695145,Male,Montana,Salesman,NorthAmerica,servant,1,read & write
695528,Female,West Indies,Cook,SouthAmerica,workers,1,read & write
695699,Female,Canada,Servant,NorthAmerica,servant,1,
695747,Female,India,Stenographer,Aisa,paperworker,1,read & write
696299,Male,Japan,Cook,Aisa,workers,1,read & write
696897,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
697104,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
697134,Female,Canada,Servant,NorthAmerica,servant,1,read & write
697741,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
697922,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
698030,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
698034,Female,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
698036,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
698067,Male,West Indies,Laborer,SouthAmerica,workers,1,read & write
698068,Female,Canada,Cook,NorthAmerica,workers,1,read & write
698437,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
698762,Female,Australia,Cook,Oceania,workers,1,read & write
699546,Female,Canada,Presser,NorthAmerica,workers,1,read & write
700103,Male,West Indies,Salesman,SouthAmerica,servant,1,read & write
700840,Male,West Indies,Cook,SouthAmerica,workers,1,read & write
701272,Male,South America,Carpenter,South America,Proprietor,1,read & write
702918,Male,China,Proprietor,Aisa,Proprietor,1,read & write
702947,Male,West Indies,Porter,SouthAmerica,servant,1,illiterate
703601,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
703637,Male,China,Cook,Aisa,workers,1,read & write
703713,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
704104,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
704133,Female,West Indies,Dressmaker,SouthAmerica,Proprietor,1,read & write
704445,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
704621,Male,Japan,Salesman,Aisa,servant,1,read & write
704622,Male,Japan,Salesman,Aisa,servant,1,read & write
704623,Male,Japan,Clerk,Aisa,paperworker,1,read & write
704896,Male,Japan,Clerk,Aisa,paperworker,1,read & write
705027,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
705901,Male,Africa,Cook,Africa,workers,1,illiterate
705937,Male,West Indies,Cigar Maker,SouthAmerica,Proprietor,1,read & write
705941,Male,West Indies,Waiter,SouthAmerica,servant,1,read & write
705943,Female,West Indies,Dressmaker,SouthAmerica,Proprietor,1,read & write
705953,Male,West Indies,Waiter,SouthAmerica,servant,1,read & write
706465,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
708834,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
710247,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
710355,Male,Australia,Salesman,Oceania,servant,1,read & write
710857,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
711548,Male,China,Laborer,Aisa,workers,1,read & write
711549,Male,China,Laborer,Aisa,workers,1,read & write
711656,Male,West Indies,Cook,SouthAmerica,workers,1,read & write
711687,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
714077,Male,China,Laborer,Aisa,workers,1,read & write
714078,Male,China,Laborer,Aisa,workers,1,illiterate
714079,Male,China,Laborer,Aisa,workers,1,read & write
714089,Male,China,Laborer,Aisa,workers,1,read & write
714125,Male,China,Salesman,Aisa,servant,1,read & write
714126,Male,China,Salesman,Aisa,servant,1,read & write
714887,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
715305,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
715307,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
715528,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
715752,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
715824,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
715897,Female,Newfoundland,Dressmaker,NorthAmerica,Proprietor,1,read & write
716308,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
716432,Male,Africa,Laborer,Africa,workers,1,read & write
716455,Male,Canada,Proprietor,NorthAmerica,Proprietor,1,read & write
716622,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
716623,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
716624,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
716883,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
719299,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
719300,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
719422,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
719907,Male,Japan,Cook,Aisa,workers,1,read & write
719958,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
720171,Female,West Indies,Saleslady,SouthAmerica,servant,1,read & write
720272,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
720373,Female,Canada,Packer,NorthAmerica,workers,1,read & write
720454,Male,Canada,Machinist,NorthAmerica,engineer,1,read & write
720883,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
720904,Male,China,Proprietor,Aisa,Proprietor,1,read & write
721314,Male,Canada,Porter,NorthAmerica,servant,1,read & write
721315,Female,Canada,Helper,NorthAmerica,Helper,1,read & write
721563,Male,Cuba,Painter,SouthAmerica,artist,1,read & write
721714,Male,Japan,Cook,Aisa,workers,1,read & write
721732,Female,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
721827,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
722001,Male,Canada,Driver,NorthAmerica,servant,1,read & write
722043,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
722082,Male,Newfoundland,Driver,NorthAmerica,servant,1,read & write
722242,Male,China,Proprietor,Aisa,Proprietor,1,illiterate
722243,Male,China,Laborer,Aisa,workers,1,read & write
722244,Male,China,Laborer,Aisa,workers,1,read & write
722647,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
723346,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
723561,Male,Canada,Tailor,NorthAmerica,Proprietor,1,read & write
723636,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
724761,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
725444,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
725543,Female,Nova Scotia,Stenographer,NorthAmerica,paperworker,1,read & write
725751,Male,Venezuela,Clerk,SouthAmerica,paperworker,1,read & write
725793,Male,Canada,Driver,NorthAmerica,servant,1,read & write
725801,Female,Canada,Housework,NorthAmerica,servant,1,read & write
725987,Male,Australia,Stenographer,Oceania,paperworker,1,read & write
726017,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
726018,Female,West Indies,Housework,SouthAmerica,servant,1,read & write
726285,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
726336,Male,Canada,Operator,NorthAmerica,workers,1,read & write
726655,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
726656,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
726697,Female,Canada,Housework,NorthAmerica,servant,1,read & write
726734,Female,Nova Scotia,Cook,NorthAmerica,workers,1,read & write
726795,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
726911,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
727194,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
727227,Female,Canada,Housework,NorthAmerica,servant,1,read & write
727255,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
727343,Male,Canada,Machinist,NorthAmerica,engineer,1,read & write
727345,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
727352,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
727401,Male,Cuba,Stenographer,SouthAmerica,paperworker,1,read & write
727429,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
727495,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
727530,Male,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
727693,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
727798,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
727852,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
728009,Male,Australia,Waiter,Oceania,servant,1,read & write
728133,Male,West Indies,Waiter,SouthAmerica,servant,1,read & write
728157,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
728170,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
728327,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
728362,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
728459,Male,Canada,Cook,NorthAmerica,workers,1,read & write
728722,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
728738,Male,Canada,Operator,NorthAmerica,workers,1,read & write
728769,Male,Canada,Painter,NorthAmerica,artist,1,read & write
728780,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
729054,Male,Canada,Packer,NorthAmerica,workers,1,read & write
729800,Male,Canada,Driver,NorthAmerica,servant,1,read & write
730157,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
730165,Male,Mexico,Clerk,SouthAmerica,paperworker,1,read & write
730179,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
730218,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
730235,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
730326,Male,West Indies,Servant,SouthAmerica,servant,1,read & write
730328,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
730329,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
730385,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
730942,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
731607,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
731672,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
731720,Male,West Indies,Operator,SouthAmerica,workers,1,read & write
732107,Male,West Indies,Packer,SouthAmerica,workers,1,read & write
732245,Male,West Indies,Driver,SouthAmerica,servant,1,read & write
732478,Male,Canada,Driver,NorthAmerica,servant,1,read & write
732811,Male,Canada,Porter,NorthAmerica,servant,1,read & write
736254,Male,China,Helper,Aisa,Helper,1,read & write
736334,Male,Canada,Packer,NorthAmerica,workers,1,read & write
736656,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
736849,Male,Canada,Tailor,NorthAmerica,Proprietor,1,read & write
736885,Male,Canada,Driver,NorthAmerica,servant,1,read & write
736942,Male,West Indies,Operator,SouthAmerica,workers,1,read & write
737052,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
737224,Male,Canada,Baker,NorthAmerica,Proprietor,1,read & write
737226,Female,Canada,Packer,NorthAmerica,workers,1,read & write
738193,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
739048,Female,Canada,Packer,NorthAmerica,workers,1,read & write
739078,Female,Canada,Helper,NorthAmerica,Helper,1,illiterate
739388,Female,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
739700,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
740072,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
740820,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
741095,Male,West Indies,Salesman,SouthAmerica,servant,1,read & write
741096,Male,West Indies,Tailor,SouthAmerica,Proprietor,1,read & write
741349,Female,Cuba,Dressmaker,SouthAmerica,Proprietor,1,read & write
741368,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
741369,Female,West Indies,Cook,SouthAmerica,workers,1,read & write
741399,Female,Jamaica,Dressmaker,SouthAmerica,Proprietor,1,read & write
741866,Female,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
742801,Male,India,Clerk,Aisa,paperworker,1,read & write
742802,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
742839,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
742860,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
742962,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
743207,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
743220,Male,Palestine,Clerk,Aisa,paperworker,1,read & write
743391,Male,Canada,Porter,NorthAmerica,servant,1,read & write
743542,Male,China,Proprietor,Aisa,Proprietor,1,read & write
743610,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
743999,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
744000,Female,West Indies,Housework,SouthAmerica,servant,1,read & write
744083,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
744171,Male,Mexico,Clerk,SouthAmerica,paperworker,1,read & write
744264,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
744409,Male,Japan,Salesman,Aisa,servant,1,read & write
744410,Male,Japan,Salesman,Aisa,servant,1,read & write
744677,Male,Barbados,Painter,SouthAmerica,artist,1,read & write
744680,Female,Barbados,Servant,SouthAmerica,servant,1,read & write
744702,Male,Barbados,Porter,SouthAmerica,servant,1,read & write
744709,Female,Barbados,Dressmaker,SouthAmerica,Proprietor,1,read & write
744718,Female,Montana,Porter,NorthAmerica,servant,1,read & write
744720,Male,Montana,Porter,NorthAmerica,servant,1,read & write
744722,Male,West Indies,Laborer,SouthAmerica,workers,1,read & write
744723,Male,West Indies,Laborer,SouthAmerica,workers,1,read & write
744724,Male,West Indies,Laborer,SouthAmerica,workers,1,read & write
744741,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
745008,Male,Africa,Servant,Africa,servant,1,read & write
745074,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
745216,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
745390,Female,Nova Scotia,Operator,NorthAmerica,workers,1,read & write
745969,Male,West Indies,Laborer,SouthAmerica,workers,1,read & write
745970,Male,West Indies,Waiter,SouthAmerica,servant,1,read & write
746027,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
746267,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
746343,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
746404,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
746406,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
746864,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
746865,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
746871,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
746916,Male,West Indies,Laborer,SouthAmerica,workers,1,only read
746971,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
746996,Male,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
746997,Male,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
747019,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
747898,Male,Canada,Bartender,NorthAmerica,servant,1,read & write
747951,Male,Canada,Cutter,NorthAmerica,workers,1,read & write
748059,Male,West Indies,Porter,SouthAmerica,servant,1,illiterate
748073,Female,West Indies,Dressmaker,SouthAmerica,Proprietor,1,read & write
748081,Male,West Indies,Waiter,SouthAmerica,servant,1,read & write
748111,Female,West Indies,Presser,SouthAmerica,workers,1,read & write
748221,Male,West Indies,Machinist,SouthAmerica,engineer,1,read & write
748839,Male,Canada,Helper,NorthAmerica,Helper,1,read & write
749086,Male,Canada,Salesman,NorthAmerica,servant,1,
749334,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
749437,Female,Canada,Cook,NorthAmerica,workers,1,read & write
749490,Male,West Indies,Porter,SouthAmerica,servant,1,read & write
749710,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
749991,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
750073,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
750346,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
750521,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
750826,Male,Cuba,Waiter,SouthAmerica,servant,1,read & write
751138,Male,Mexico,Clerk,SouthAmerica,paperworker,1,read & write
751153,Male,Canada,Painter,NorthAmerica,artist,1,read & write
751160,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
751196,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
751247,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
751399,Female,Cuba,Stenographer,SouthAmerica,paperworker,1,read & write
751456,Female,Canada,Cook,NorthAmerica,workers,1,read & write
751457,Female,Canada,Cook,NorthAmerica,workers,1,read & write
751459,Female,Canada,Cook,NorthAmerica,workers,1,read & write
751870,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
752191,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
752374,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
752394,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
752429,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
752483,Male,Canada,Painter,NorthAmerica,artist,1,read & write
752495,Female,Canada,Servant,NorthAmerica,servant,1,read & write
752696,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
752940,Female,Canada,Salesman,NorthAmerica,servant,1,read & write
753104,Male,China,Helper,Aisa,Helper,1,illiterate
753105,Male,China,Helper,Aisa,Helper,1,illiterate
753107,Male,China,Cigar Maker,Aisa,Proprietor,1,illiterate
753125,Male,China,Proprietor,Aisa,Proprietor,1,read & write
753246,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
753370,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
753647,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
754074,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
754232,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
754429,Male,Canada,Cook,NorthAmerica,workers,1,read & write
754866,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
755237,Male,Canada,Driver,NorthAmerica,servant,1,read & write
755444,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
755739,Female,Canada,Saleslady,NorthAmerica,servant,1,read & write
755878,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
755891,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
756107,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
756148,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
756149,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
756184,Female,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
756389,Male,Canada,Tailor,NorthAmerica,Proprietor,1,read & write
756394,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
756671,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
756716,Male,Canada,Driver,NorthAmerica,servant,1,illiterate
756783,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
756895,Male,Cuba,Machinist,SouthAmerica,engineer,1,read & write
757033,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
757039,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
757112,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
757136,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
757210,Female,Canada,Servant,NorthAmerica,servant,1,read & write
757322,Male,Canada,Machinist,NorthAmerica,engineer,1,read & write
757339,Female,Canada,Cook,NorthAmerica,workers,1,read & write
757344,Female,Canada,Painter,NorthAmerica,artist,1,read & write
757536,Female,Canada,Housework,NorthAmerica,servant,1,read & write
757773,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
757803,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
757914,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
757925,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
758234,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
758291,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
758292,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
758293,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
758362,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
758521,Male,China,Cook,Aisa,workers,1,illiterate
758750,Male,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
758751,Female,Cuba,Dressmaker,SouthAmerica,Proprietor,1,read & write
758785,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
758792,Male,Mexico,Stenographer,SouthAmerica,paperworker,1,read & write
758829,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
758830,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
758933,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
758948,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
758949,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
758969,Male,Canada,Machinist,NorthAmerica,engineer,1,read & write
759195,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
759202,Male,Canada,Laborer,NorthAmerica,workers,1,read & write
759393,Male,China,Cook,Aisa,workers,1,read & write
759394,Male,China,Cook,Aisa,workers,1,illiterate
759417,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
759443,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
759653,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
759722,Male,Canada,Helper,NorthAmerica,Helper,1,read & write
759738,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
759814,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
759815,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
759827,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
759842,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
759876,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
759984,Male,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
760011,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
760114,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
760145,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
760182,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
760188,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
760204,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
760543,Male,Canada,Bartender,NorthAmerica,servant,1,read & write
760957,Male,Canada,Driver,NorthAmerica,servant,1,read & write
760960,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
761015,Male,Canada,Driver,NorthAmerica,servant,1,read & write
761450,Male,Australia,Dressmaker,Oceania,Proprietor,1,read & write
761692,Male,China,Helper,Aisa,Helper,1,read & write
762229,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
762252,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
762260,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
762533,Female,Cuba,Clerk,SouthAmerica,paperworker,1,read & write
762639,Male,Nova Scotia,Clerk,NorthAmerica,paperworker,1,read & write
762785,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
763588,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
763665,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
763815,Male,West Indies,Machinist,SouthAmerica,engineer,1,read & write
763821,Male,South America,Clerk,South America,paperworker,1,read & write
763920,Male,Egypt,Clerk,Africa,paperworker,1,read & write
763977,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
764152,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
764208,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
764478,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
764479,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
764600,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
764614,Female,Canada,Dressmaker,NorthAmerica,Proprietor,1,read & write
764800,Male,Cuba,Cigar Maker,SouthAmerica,Proprietor,1,read & write
764826,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
764903,Male,Canada,Proprietor,NorthAmerica,Proprietor,1,read & write
764908,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
764957,Female,Canada,Operator,NorthAmerica,workers,1,read & write
765001,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
765155,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
765518,Female,West Indies,Servant,SouthAmerica,servant,1,read & write
765590,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
765827,Female,West Indies,Stenographer,SouthAmerica,paperworker,1,read & write
765875,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
765903,Male,Canada,Cutter,NorthAmerica,workers,1,read & write
766203,Male,Nova Scotia,Salesman,NorthAmerica,servant,1,read & write
766590,Male,Cuba,Salesman,SouthAmerica,servant,1,read & write
766601,Male,West Indies,Salesman,SouthAmerica,servant,1,read & write
766642,Male,West Indies,Carpenter,SouthAmerica,Proprietor,1,read & write
766717,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
766754,Male,Canada,Porter,NorthAmerica,servant,1,read & write
766756,Female,Canada,Clerk,NorthAmerica,paperworker,1,read & write
766983,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
767005,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
767429,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
767470,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
767698,Male,West Indies,Helper,SouthAmerica,Helper,1,read & write
768054,Male,West Indies,Cook,SouthAmerica,workers,1,read & write
768056,Male,West Indies,Cook,SouthAmerica,workers,1,read & write
768068,Male,West Indies,Cook,SouthAmerica,workers,1,read & write
768152,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
768198,Male,West Indies,Bookkeeper,SouthAmerica,paperworker,1,read & write
768212,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
768215,Male,Canada,Waiter,NorthAmerica,servant,1,read & write
768216,Male,Canada,Clerk,NorthAmerica,paperworker,1,read & write
768241,Male,Canada,Packer,NorthAmerica,workers,1,read & write
768260,Female,South America,Saleslady,South America,servant,1,read & write
768680,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
768728,Male,Canada,Driver,NorthAmerica,servant,1,read & write
768730,Male,West Indies,Driver,SouthAmerica,servant,1,read & write
768905,Male,Mexico,Clerk,SouthAmerica,paperworker,1,read & write
769025,Male,Canada,Painter,NorthAmerica,artist,1,read & write
769049,Male,West Indies,Clerk,SouthAmerica,paperworker,1,read & write
769069,Male,West Indies,Driver,SouthAmerica,servant,1,read & write
769128,Male,West Indies,Packer,SouthAmerica,workers,1,read & write
769344,Male,Canada,Bookkeeper,NorthAmerica,paperworker,1,read & write
769345,Female,Canada,Stenographer,NorthAmerica,paperworker,1,read & write
769504,Male,Canada,Proprietor,NorthAmerica,Proprietor,1,read & write
769509,Male,Canada,Salesman,NorthAmerica,servant,1,read & write
769585,Male,Canada,Carpenter,NorthAmerica,Proprietor,1,read & write
769610,Male,West Indies,Servant,SouthAmerica,servant,1,read & write
769625,Male,West Indies,Machinist,SouthAmerica,engineer,1,read & write
769926,Male,Newfoundland,Machinist,NorthAmerica,engineer,1,read & write
770047,Female,Canada,Laborer,NorthAmerica,workers,1,read & write
770057,Male,Canada,Cook,NorthAmerica,workers,1,illiterate
